02:17:23 rearm-oci-artifact-5c8686f45c-mmxzz    3m     69Mi     
02:17:23 rearm-postgresql-0                     560m   2514Mi   
02:17:23 rearm-rebom-backend-768fd58455-46nwc   5m     97Mi     
02:17:23 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:17:23 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:17:23 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:17:23 rearm-rebom-postgres-0                 11m    157Mi    
02:17:23 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:17:23 testreg-66bb8f476c-wt2mf               1m     405Mi    
02:17:23 zottest-ff7cfd65c-xbgvk                988m   301Mi    
02:17:54 rearm-backend-6d79d5dcc8-rj9w4         972m   7670Mi   
02:17:54 rearm-keycloak-0                       2m     724Mi    
02:17:54 rearm-keycloak-postgres-0              1m     34Mi     
02:17:54 rearm-oci-artifact-5c8686f45c-mmxzz    3m     71Mi     
02:17:54 rearm-postgresql-0                     746m   2543Mi   
02:17:54 rearm-rebom-backend-768fd58455-46nwc   4m     98Mi     
02:17:54 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:17:54 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:17:54 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:17:54 rearm-rebom-postgres-0                 9m     157Mi    
02:17:54 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:17:54 testreg-66bb8f476c-wt2mf               1m     405Mi    
02:17:54 zottest-ff7cfd65c-xbgvk                856m   311Mi    
02:18:24 rearm-backend-6d79d5dcc8-rj9w4         282m   7911Mi   
02:18:24 rearm-keycloak-0                       2m     724Mi    
02:18:24 rearm-keycloak-postgres-0              1m     34Mi     
02:18:24 rearm-oci-artifact-5c8686f45c-mmxzz    5m     72Mi     
02:18:24 rearm-postgresql-0                     214m   2544Mi   
02:18:24 rearm-rebom-backend-768fd58455-46nwc   7m     99Mi     
02:18:24 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:18:24 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:18:24 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:18:24 rearm-rebom-postgres-0                 25m    156Mi    
02:18:24 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:18:24 testreg-66bb8f476c-wt2mf               1m     400Mi    
02:18:24 zottest-ff7cfd65c-xbgvk                861m   280Mi    
02:18:55 rearm-backend-6d79d5dcc8-rj9w4         28m    7911Mi   
02:18:55 rearm-keycloak-0                       2m     724Mi    
02:18:55 rearm-keycloak-postgres-0              1m     34Mi     
02:18:55 rearm-oci-artifact-5c8686f45c-mmxzz    4m     71Mi     
02:18:55 rearm-postgresql-0                     197m   2554Mi   
02:18:55 rearm-rebom-backend-768fd58455-46nwc   5m     100Mi    
02:18:55 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:18:55 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:18:55 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:18:55 rearm-rebom-postgres-0                 10m    156Mi    
02:18:55 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:18:55 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:18:55 zottest-ff7cfd65c-xbgvk                988m   319Mi    
02:19:26 rearm-backend-6d79d5dcc8-rj9w4         29m    7911Mi   
02:19:26 rearm-keycloak-0                       2m     724Mi    
02:19:26 rearm-keycloak-postgres-0              1m     34Mi     
02:19:26 rearm-oci-artifact-5c8686f45c-mmxzz    4m     70Mi     
02:19:26 rearm-postgresql-0                     214m   2555Mi   
02:19:26 rearm-rebom-backend-768fd58455-46nwc   8m     97Mi     
02:19:26 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:19:26 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:19:26 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:19:26 rearm-rebom-postgres-0                 10m    156Mi    
02:19:26 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:19:26 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:19:26 zottest-ff7cfd65c-xbgvk                977m   290Mi    
02:19:57 rearm-backend-6d79d5dcc8-rj9w4         28m    7911Mi   
02:19:57 rearm-keycloak-0                       2m     724Mi    
02:19:57 rearm-keycloak-postgres-0              1m     34Mi     
02:19:57 rearm-oci-artifact-5c8686f45c-mmxzz    3m     71Mi     
02:19:57 rearm-postgresql-0                     187m   2555Mi   
02:19:57 rearm-rebom-backend-768fd58455-46nwc   6m     98Mi     
02:19:57 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:19:57 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:19:57 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:19:57 rearm-rebom-postgres-0                 10m    156Mi    
02:19:57 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:19:57 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:19:57 zottest-ff7cfd65c-xbgvk                980m   290Mi    
02:20:28 rearm-backend-6d79d5dcc8-rj9w4         26m    7910Mi   
02:20:28 rearm-keycloak-0                       2m     724Mi    
02:20:28 rearm-keycloak-postgres-0              1m     34Mi     
02:20:28 rearm-oci-artifact-5c8686f45c-mmxzz    4m     70Mi     
02:20:28 rearm-postgresql-0                     208m   2551Mi   
02:20:28 rearm-rebom-backend-768fd58455-46nwc   5m     109Mi    
02:20:28 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:20:28 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:20:28 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:20:28 rearm-rebom-postgres-0                 12m    160Mi    
02:20:28 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:20:28 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:20:28 zottest-ff7cfd65c-xbgvk                990m   353Mi    
02:20:58 rearm-backend-6d79d5dcc8-rj9w4         26m    7910Mi   
02:20:58 rearm-keycloak-0                       2m     724Mi    
02:20:58 rearm-keycloak-postgres-0              1m     34Mi     
02:20:58 rearm-oci-artifact-5c8686f45c-mmxzz    4m     69Mi     
02:20:58 rearm-postgresql-0                     190m   2545Mi   
02:20:58 rearm-rebom-backend-768fd58455-46nwc   5m     122Mi    
02:20:58 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:20:58 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:20:58 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:20:58 rearm-rebom-postgres-0                 11m    156Mi    
02:20:58 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:20:58 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:20:58 zottest-ff7cfd65c-xbgvk                980m   290Mi    
02:21:29 rearm-backend-6d79d5dcc8-rj9w4         30m    7910Mi   
02:21:29 rearm-keycloak-0                       2m     724Mi    
02:21:29 rearm-keycloak-postgres-0              1m     34Mi     
02:21:29 rearm-oci-artifact-5c8686f45c-mmxzz    4m     69Mi     
02:21:29 rearm-postgresql-0                     210m   2540Mi   
02:21:29 rearm-rebom-backend-768fd58455-46nwc   5m     123Mi    
02:21:29 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:21:29 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:21:29 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:21:29 rearm-rebom-postgres-0                 11m    156Mi    
02:21:29 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:21:29 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:21:29 zottest-ff7cfd65c-xbgvk                982m   287Mi    
02:22:00 rearm-backend-6d79d5dcc8-rj9w4         50m    7910Mi   
02:22:00 rearm-keycloak-0                       2m     724Mi    
02:22:00 rearm-keycloak-postgres-0              1m     34Mi     
02:22:00 rearm-oci-artifact-5c8686f45c-mmxzz    4m     69Mi     
02:22:00 rearm-postgresql-0                     226m   2540Mi   
02:22:00 rearm-rebom-backend-768fd58455-46nwc   5m     125Mi    
02:22:00 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:22:00 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:22:00 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:22:00 rearm-rebom-postgres-0                 10m    156Mi    
02:22:00 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:22:00 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:22:00 zottest-ff7cfd65c-xbgvk                985m   304Mi    
02:22:31 rearm-backend-6d79d5dcc8-rj9w4         27m    7910Mi   
02:22:31 rearm-keycloak-0                       2m     724Mi    
02:22:31 rearm-keycloak-postgres-0              1m     34Mi     
02:22:31 rearm-oci-artifact-5c8686f45c-mmxzz    4m     69Mi     
02:22:31 rearm-postgresql-0                     243m   2536Mi   
02:22:31 rearm-rebom-backend-768fd58455-46nwc   9m     123Mi    
02:22:31 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:22:31 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:22:31 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:22:31 rearm-rebom-postgres-0                 11m    156Mi    
02:22:31 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:22:31 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:22:31 zottest-ff7cfd65c-xbgvk                982m   300Mi    
02:23:01 rearm-backend-6d79d5dcc8-rj9w4         27m    7912Mi   
02:23:01 rearm-keycloak-0                       2m     724Mi    
02:23:01 rearm-keycloak-postgres-0              1m     34Mi     
02:23:01 rearm-oci-artifact-5c8686f45c-mmxzz    4m     69Mi     
02:23:01 rearm-postgresql-0                     193m   2532Mi   
02:23:01 rearm-rebom-backend-768fd58455-46nwc   5m     124Mi    
02:23:01 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:23:01 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:23:01 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:23:01 rearm-rebom-postgres-0                 11m    156Mi    
02:23:01 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:23:01 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:23:01 zottest-ff7cfd65c-xbgvk                973m   289Mi    
02:23:32 rearm-backend-6d79d5dcc8-rj9w4         25m    7912Mi   
02:23:32 rearm-keycloak-0                       2m     724Mi    
02:23:32 rearm-keycloak-postgres-0              1m     34Mi     
02:23:32 rearm-oci-artifact-5c8686f45c-mmxzz    3m     70Mi     
02:23:32 rearm-postgresql-0                     221m   2532Mi   
02:23:32 rearm-rebom-backend-768fd58455-46nwc   5m     125Mi    
02:23:32 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:23:32 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:23:32 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:23:32 rearm-rebom-postgres-0                 11m    156Mi    
02:23:32 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:23:32 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:23:32 zottest-ff7cfd65c-xbgvk                985m   296Mi    
02:24:03 rearm-backend-6d79d5dcc8-rj9w4         26m    7912Mi   
02:24:03 rearm-keycloak-0                       2m     724Mi    
02:24:03 rearm-keycloak-postgres-0              1m     34Mi     
02:24:03 rearm-oci-artifact-5c8686f45c-mmxzz    3m     72Mi     
02:24:03 rearm-postgresql-0                     232m   2530Mi   
02:24:03 rearm-rebom-backend-768fd58455-46nwc   4m     126Mi    
02:24:03 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:24:03 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:24:03 rearm-rebom-backend-768fd58455-vkfb5   1m     92Mi     
02:24:03 rearm-rebom-postgres-0                 10m    156Mi    
02:24:03 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:24:03 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:24:03 zottest-ff7cfd65c-xbgvk                961m   329Mi    
02:24:34 rearm-backend-6d79d5dcc8-rj9w4         55m    7910Mi   
02:24:34 rearm-keycloak-0                       2m     724Mi    
02:24:34 rearm-keycloak-postgres-0              1m     34Mi     
02:24:34 rearm-oci-artifact-5c8686f45c-mmxzz    4m     71Mi     
02:24:34 rearm-postgresql-0                     253m   2532Mi   
02:24:34 rearm-rebom-backend-768fd58455-46nwc   5m     127Mi    
02:24:34 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:24:34 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:24:34 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:24:34 rearm-rebom-postgres-0                 10m    156Mi    
02:24:34 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:24:34 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:24:34 zottest-ff7cfd65c-xbgvk                964m   290Mi    
02:25:04 rearm-backend-6d79d5dcc8-rj9w4         27m    7910Mi   
02:25:04 rearm-keycloak-0                       2m     724Mi    
02:25:04 rearm-keycloak-postgres-0              1m     34Mi     
02:25:04 rearm-oci-artifact-5c8686f45c-mmxzz    4m     68Mi     
02:25:04 rearm-postgresql-0                     226m   2533Mi   
02:25:04 rearm-rebom-backend-768fd58455-46nwc   7m     124Mi    
02:25:04 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:25:04 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:25:04 rearm-rebom-backend-768fd58455-vkfb5   0m     92Mi     
02:25:04 rearm-rebom-postgres-0                 10m    156Mi    
02:25:04 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:25:04 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:25:04 zottest-ff7cfd65c-xbgvk                973m   344Mi    
02:25:35 rearm-backend-6d79d5dcc8-rj9w4         26m    7910Mi   
02:25:35 rearm-keycloak-0                       2m     724Mi    
02:25:35 rearm-keycloak-postgres-0              1m     34Mi     
02:25:35 rearm-oci-artifact-5c8686f45c-mmxzz    3m     70Mi     
02:25:35 rearm-postgresql-0                     218m   2532Mi   
02:25:35 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:25:35 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:25:35 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:25:35 rearm-rebom-backend-768fd58455-vkfb5   6m     62Mi     
02:25:35 rearm-rebom-postgres-0                 10m    156Mi    
02:25:35 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:25:35 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:25:35 zottest-ff7cfd65c-xbgvk                966m   287Mi    
02:26:06 rearm-backend-6d79d5dcc8-rj9w4         37m    7910Mi   
02:26:06 rearm-keycloak-0                       2m     724Mi    
02:26:06 rearm-keycloak-postgres-0              1m     34Mi     
02:26:06 rearm-oci-artifact-5c8686f45c-mmxzz    5m     70Mi     
02:26:06 rearm-postgresql-0                     220m   2532Mi   
02:26:06 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:26:06 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:26:06 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:26:06 rearm-rebom-backend-768fd58455-vkfb5   7m     67Mi     
02:26:06 rearm-rebom-postgres-0                 20m    156Mi    
02:26:06 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:26:06 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:26:06 zottest-ff7cfd65c-xbgvk                939m   301Mi    
02:26:37 rearm-backend-6d79d5dcc8-rj9w4         25m    7910Mi   
02:26:37 rearm-keycloak-0                       2m     724Mi    
02:26:37 rearm-keycloak-postgres-0              1m     34Mi     
02:26:37 rearm-oci-artifact-5c8686f45c-mmxzz    3m     72Mi     
02:26:37 rearm-postgresql-0                     234m   2534Mi   
02:26:37 rearm-rebom-backend-768fd58455-46nwc   0m     125Mi    
02:26:37 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:26:37 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:26:37 rearm-rebom-backend-768fd58455-vkfb5   5m     64Mi     
02:26:37 rearm-rebom-postgres-0                 10m    156Mi    
02:26:37 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:26:37 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:26:37 zottest-ff7cfd65c-xbgvk                948m   294Mi    
02:27:07 rearm-backend-6d79d5dcc8-rj9w4         32m    7910Mi   
02:27:07 rearm-keycloak-0                       2m     724Mi    
02:27:07 rearm-keycloak-postgres-0              1m     34Mi     
02:27:07 rearm-oci-artifact-5c8686f45c-mmxzz    4m     70Mi     
02:27:07 rearm-postgresql-0                     226m   2534Mi   
02:27:07 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:27:07 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:27:07 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:27:07 rearm-rebom-backend-768fd58455-vkfb5   5m     72Mi     
02:27:07 rearm-rebom-postgres-0                 10m    156Mi    
02:27:07 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:27:07 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:27:07 zottest-ff7cfd65c-xbgvk                960m   326Mi    
02:27:38 rearm-backend-6d79d5dcc8-rj9w4         30m    7910Mi   
02:27:38 rearm-keycloak-0                       2m     724Mi    
02:27:38 rearm-keycloak-postgres-0              1m     34Mi     
02:27:38 rearm-oci-artifact-5c8686f45c-mmxzz    4m     71Mi     
02:27:38 rearm-postgresql-0                     225m   2542Mi   
02:27:38 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:27:38 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:27:38 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:27:38 rearm-rebom-backend-768fd58455-vkfb5   5m     71Mi     
02:27:38 rearm-rebom-postgres-0                 10m    156Mi    
02:27:38 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:27:38 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:27:38 zottest-ff7cfd65c-xbgvk                962m   324Mi    
02:28:09 rearm-backend-6d79d5dcc8-rj9w4         27m    7639Mi   
02:28:09 rearm-keycloak-0                       2m     724Mi    
02:28:09 rearm-keycloak-postgres-0              1m     34Mi     
02:28:09 rearm-oci-artifact-5c8686f45c-mmxzz    4m     71Mi     
02:28:09 rearm-postgresql-0                     216m   2543Mi   
02:28:09 rearm-rebom-backend-768fd58455-46nwc   0m     125Mi    
02:28:09 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:28:09 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:28:09 rearm-rebom-backend-768fd58455-vkfb5   5m     72Mi     
02:28:09 rearm-rebom-postgres-0                 10m    156Mi    
02:28:09 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:28:09 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:28:09 zottest-ff7cfd65c-xbgvk                971m   339Mi    
02:28:40 rearm-backend-6d79d5dcc8-rj9w4         57m    7187Mi   
02:28:40 rearm-keycloak-0                       2m     724Mi    
02:28:40 rearm-keycloak-postgres-0              1m     34Mi     
02:28:40 rearm-oci-artifact-5c8686f45c-mmxzz    4m     68Mi     
02:28:40 rearm-postgresql-0                     187m   2543Mi   
02:28:40 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:28:40 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:28:40 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:28:40 rearm-rebom-backend-768fd58455-vkfb5   5m     73Mi     
02:28:40 rearm-rebom-postgres-0                 9m     156Mi    
02:28:40 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:28:40 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:28:40 zottest-ff7cfd65c-xbgvk                980m   293Mi    
02:29:10 rearm-backend-6d79d5dcc8-rj9w4         25m    6555Mi   
02:29:10 rearm-keycloak-0                       2m     724Mi    
02:29:10 rearm-keycloak-postgres-0              1m     34Mi     
02:29:10 rearm-oci-artifact-5c8686f45c-mmxzz    3m     70Mi     
02:29:10 rearm-postgresql-0                     198m   2545Mi   
02:29:10 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:29:10 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:29:10 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:29:10 rearm-rebom-backend-768fd58455-vkfb5   5m     73Mi     
02:29:10 rearm-rebom-postgres-0                 11m    156Mi    
02:29:10 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:29:10 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:29:10 zottest-ff7cfd65c-xbgvk                977m   358Mi    
02:29:41 rearm-backend-6d79d5dcc8-rj9w4         28m    5922Mi   
02:29:41 rearm-keycloak-0                       2m     724Mi    
02:29:41 rearm-keycloak-postgres-0              1m     34Mi     
02:29:41 rearm-oci-artifact-5c8686f45c-mmxzz    3m     70Mi     
02:29:41 rearm-postgresql-0                     224m   2544Mi   
02:29:41 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:29:41 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:29:41 rearm-rebom-backend-768fd58455-tmqdc   0m     86Mi     
02:29:41 rearm-rebom-backend-768fd58455-vkfb5   5m     74Mi     
02:29:41 rearm-rebom-postgres-0                 10m    156Mi    
02:29:41 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:29:41 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:29:41 zottest-ff7cfd65c-xbgvk                963m   309Mi    
02:30:12 rearm-backend-6d79d5dcc8-rj9w4         31m    5560Mi   
02:30:12 rearm-keycloak-0                       2m     724Mi    
02:30:12 rearm-keycloak-postgres-0              1m     34Mi     
02:30:12 rearm-oci-artifact-5c8686f45c-mmxzz    4m     73Mi     
02:30:12 rearm-postgresql-0                     212m   2544Mi   
02:30:12 rearm-rebom-backend-768fd58455-46nwc   0m     125Mi    
02:30:12 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:30:12 rearm-rebom-backend-768fd58455-tmqdc   1m     86Mi     
02:30:12 rearm-rebom-backend-768fd58455-vkfb5   10m    79Mi     
02:30:12 rearm-rebom-postgres-0                 27m    156Mi    
02:30:12 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:30:12 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:30:12 zottest-ff7cfd65c-xbgvk                873m   339Mi    
02:30:43 rearm-backend-6d79d5dcc8-rj9w4         30m    5018Mi   
02:30:43 rearm-keycloak-0                       2m     724Mi    
02:30:43 rearm-keycloak-postgres-0              1m     34Mi     
02:30:43 rearm-oci-artifact-5c8686f45c-mmxzz    3m     73Mi     
02:30:43 rearm-postgresql-0                     199m   2542Mi   
02:30:43 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:30:43 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:30:43 rearm-rebom-backend-768fd58455-tmqdc   6m     62Mi     
02:30:43 rearm-rebom-backend-768fd58455-vkfb5   1m     84Mi     
02:30:43 rearm-rebom-postgres-0                 10m    156Mi    
02:30:43 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:30:43 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:30:43 zottest-ff7cfd65c-xbgvk                959m   292Mi    
02:31:13 rearm-backend-6d79d5dcc8-rj9w4         26m    4781Mi   
02:31:13 rearm-keycloak-0                       2m     724Mi    
02:31:13 rearm-keycloak-postgres-0              1m     34Mi     
02:31:13 rearm-oci-artifact-5c8686f45c-mmxzz    3m     71Mi     
02:31:13 rearm-postgresql-0                     189m   2542Mi   
02:31:13 rearm-rebom-backend-768fd58455-46nwc   0m     125Mi    
02:31:13 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:31:13 rearm-rebom-backend-768fd58455-tmqdc   7m     64Mi     
02:31:13 rearm-rebom-backend-768fd58455-vkfb5   1m     84Mi     
02:31:13 rearm-rebom-postgres-0                 10m    156Mi    
02:31:13 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:31:13 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:31:13 zottest-ff7cfd65c-xbgvk                975m   353Mi    
02:31:44 rearm-backend-6d79d5dcc8-rj9w4         41m    4781Mi   
02:31:44 rearm-keycloak-0                       2m     724Mi    
02:31:44 rearm-keycloak-postgres-0              1m     34Mi     
02:31:44 rearm-oci-artifact-5c8686f45c-mmxzz    3m     69Mi     
02:31:44 rearm-postgresql-0                     222m   2543Mi   
02:31:44 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:31:44 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:31:44 rearm-rebom-backend-768fd58455-tmqdc   6m     65Mi     
02:31:44 rearm-rebom-backend-768fd58455-vkfb5   0m     84Mi     
02:31:44 rearm-rebom-postgres-0                 10m    156Mi    
02:31:44 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:31:44 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:31:44 zottest-ff7cfd65c-xbgvk                962m   290Mi    
02:32:15 rearm-backend-6d79d5dcc8-rj9w4         21m    4781Mi   
02:32:15 rearm-keycloak-0                       2m     724Mi    
02:32:15 rearm-keycloak-postgres-0              1m     34Mi     
02:32:15 rearm-oci-artifact-5c8686f45c-mmxzz    3m     71Mi     
02:32:15 rearm-postgresql-0                     216m   2542Mi   
02:32:15 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:32:15 rearm-rebom-backend-768fd58455-dp9ps   1m     92Mi     
02:32:15 rearm-rebom-backend-768fd58455-tmqdc   6m     66Mi     
02:32:15 rearm-rebom-backend-768fd58455-vkfb5   1m     84Mi     
02:32:15 rearm-rebom-postgres-0                 10m    156Mi    
02:32:15 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:32:15 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:32:15 zottest-ff7cfd65c-xbgvk                978m   334Mi    
02:32:46 rearm-backend-6d79d5dcc8-rj9w4         26m    4781Mi   
02:32:46 rearm-keycloak-0                       2m     724Mi    
02:32:46 rearm-keycloak-postgres-0              1m     34Mi     
02:32:46 rearm-oci-artifact-5c8686f45c-mmxzz    4m     68Mi     
02:32:46 rearm-postgresql-0                     217m   2542Mi   
02:32:46 rearm-rebom-backend-768fd58455-46nwc   1m     125Mi    
02:32:46 rearm-rebom-backend-768fd58455-dp9ps   0m     92Mi     
02:32:46 rearm-rebom-backend-768fd58455-tmqdc   6m     71Mi     
02:32:46 rearm-rebom-backend-768fd58455-vkfb5   0m     84Mi     
02:32:46 rearm-rebom-postgres-0                 10m    156Mi    
02:32:46 rearm-ui-5c9b8ddf9d-krkqk              1m     2Mi      
02:32:46 testreg-66bb8f476c-wt2mf               1m     396Mi    
02:32:46 zottest-ff7cfd65c-xbgvk                975m   374Mi    
02:33:17 rearm-backend-6d79d5dcc8-rj9w4         25m    4781Mi   
02:33:17 rearm-keycloak-0                       2m     724Mi    
02:33:17 rearm-keycloak-postgres-0              1m     34Mi     
02:33:17 rearm-oci-artifact-5c8686f45c-mmxzz    4m     71Mi     
